model,issue,variable,year,response_type,gss_col,simulated_value,n_valid,gss_value,accuracy_gap
gpt5,suicide,suicide1,2024,binary,prop_suicide1,1,5,0.6340136054421769,0.3659863945578231
gpt5_mini,abortion,abany,1977,binary,prop_abany,1,5,0.3772819472616633,0.6227180527383367
gpt5_mini,abortion,abany,1978,binary,prop_abany,0.8,5,0.3328840970350404,0.46711590296495964
gpt5_mini,abortion,abany,1980,binary,prop_abany,1,5,0.41109530583214793,0.5889046941678521
gpt5_mini,abortion,abany,1982,binary,prop_abany,1,5,0.3852272727272727,0.6147727272727272
gpt5_mini,abortion,abany,1983,binary,prop_abany,1,5,0.3425742574257426,0.6574257425742573
gpt5_mini,abortion,abany,1984,binary,prop_abany,0.8,5,0.38591549295774646,0.4140845070422536
gpt5_mini,abortion,abany,1985,binary,prop_abany,0.6,5,0.3693450371370696,0.23065496286293036
gpt5_mini,abortion,abany,1987,binary,prop_abany,1,5,0.392485549132948,0.607514450867052
gpt5_mini,abortion,abany,1988,binary,prop_abany,1,5,0.3611111111111111,0.6388888888888888
gpt5_mini,abortion,abany,1989,binary,prop_abany,0.8,5,0.4034378159757331,0.39656218402426696
gpt5_mini,abortion,abany,1990,binary,prop_abany,0.8,5,0.43443557582668185,0.3655644241733182
gpt5_mini,abortion,abany,1991,binary,prop_abany,1,5,0.42586750788643535,0.5741324921135647
gpt5_mini,abortion,abany,1993,binary,prop_abany,0.8,5,0.4534653465346535,0.34653465346534656
gpt5_mini,abortion,abany,1994,binary,prop_abany,1,5,0.4627714581178904,0.5372285418821097
gpt5_mini,abortion,abany,1996,binary,prop_abany,0.8,5,0.4497528830313015,0.35024711696869854
gpt5_mini,abortion,abany,1998,binary,prop_abany,1,5,0.4094488188976378,0.5905511811023623
gpt5_mini,abortion,abany,2000,binary,prop_abany,1,5,0.3987556561085973,0.6012443438914027
gpt5_mini,abortion,abany,2002,binary,prop_abany,1,5,0.43,0.5700000000000001
gpt5_mini,abortion,abany,2004,binary,prop_abany,1,5,0.4056271981242673,0.5943728018757327
gpt5_mini,abortion,abany,2006,binary,prop_abany,1,5,0.4043321299638989,0.5956678700361011
gpt5_mini,abortion,abany,2008,binary,prop_abany,1,5,0.423728813559322,0.576271186440678
gpt5_mini,abortion,abany,2010,binary,prop_abany,1,5,0.43658536585365854,0.5634146341463415
gpt5_mini,abortion,abany,2012,binary,prop_abany,1,5,0.4439102564102564,0.5560897435897436
gpt5_mini,abortion,abany,2014,binary,prop_abany,1,5,0.4513006654567453,0.5486993345432547
gpt5_mini,abortion,abany,2016,binary,prop_abany,1,5,0.46243093922651934,0.5375690607734807
gpt5_mini,abortion,abany,2018,binary,prop_abany,1,5,0.5013123359580053,0.4986876640419947
gpt5_mini,abortion,abany,2021,binary,prop_abany,1,5,0.5640060240963856,0.43599397590361444
gpt5_mini,abortion,abany,2022,binary,prop_abany,1,5,0.5889084507042254,0.4110915492957746
gpt5_mini,abortion,abany,2024,binary,prop_abany,1,5,0.5985981308411215,0.40140186915887854
gpt5_mini,abortion,abdefect,1972,binary,prop_abdefect,1,5,0.7857142857142857,0.2142857142857143
gpt5_mini,abortion,abdefect,1973,binary,prop_abdefect,1,5,0.8449453551912568,0.1550546448087432
gpt5_mini,abortion,abdefect,1974,binary,prop_abdefect,1,5,0.8513888888888889,0.14861111111111114
gpt5_mini,abortion,abdefect,1975,binary,prop_abdefect,1,5,0.8317107093184979,0.1682892906815021
gpt5_mini,abortion,abdefect,1976,binary,prop_abdefect,1,5,0.8393960192175703,0.16060398078242966
gpt5_mini,abortion,abdefect,1977,binary,prop_abdefect,1,5,0.8547410894418291,0.14525891055817086
gpt5_mini,abortion,abdefect,1978,binary,prop_abdefect,1,5,0.8196392785571143,0.18036072144288573
gpt5_mini,abortion,abdefect,1980,binary,prop_abdefect,1,5,0.8308668076109936,0.16913319238900637
gpt5_mini,abortion,abdefect,1982,binary,prop_abdefect,1,5,0.8214084507042253,0.1785915492957747
gpt5_mini,abortion,abdefect,1983,binary,prop_abdefect,1,5,0.7886393659180978,0.2113606340819022
gpt5_mini,abortion,abdefect,1984,binary,prop_abdefect,1,5,0.8022519352568613,0.19774806474313866
gpt5_mini,abortion,abdefect,1985,binary,prop_abdefect,1,5,0.7853297442799462,0.21467025572005383
gpt5_mini,abortion,abdefect,1987,binary,prop_abdefect,1,5,0.7798165137614679,0.22018348623853212
gpt5_mini,abortion,abdefect,1988,binary,prop_abdefect,1,5,0.788135593220339,0.211864406779661
gpt5_mini,abortion,abdefect,1989,binary,prop_abdefect,1,5,0.8130653266331658,0.18693467336683423
gpt5_mini,abortion,abdefect,1990,binary,prop_abdefect,1,5,0.8125,0.1875
gpt5_mini,abortion,abdefect,1991,binary,prop_abdefect,1,5,0.8347457627118644,0.1652542372881356
gpt5_mini,abortion,abdefect,1993,binary,prop_abdefect,1,5,0.8131655372700871,0.1868344627299129
gpt5_mini,abortion,abdefect,1994,binary,prop_abdefect,1,5,0.8229491173416407,0.17705088265835933
gpt5_mini,abortion,abdefect,1996,binary,prop_abdefect,1,5,0.8183783783783783,0.18162162162162165
gpt5_mini,abortion,abdefect,1998,binary,prop_abdefect,1,5,0.7861111111111111,0.2138888888888889
gpt5_mini,abortion,abdefect,2000,binary,prop_abdefect,1,5,0.7874859075535513,0.2125140924464487
gpt5_mini,abortion,abdefect,2002,binary,prop_abdefect,1,5,0.7845982142857143,0.2154017857142857
gpt5_mini,abortion,abdefect,2004,binary,prop_abdefect,1,5,0.7289719626168224,0.2710280373831776
gpt5_mini,abortion,abdefect,2006,binary,prop_abdefect,1,5,0.7421875,0.2578125
gpt5_mini,abortion,abdefect,2008,binary,prop_abdefect,1,5,0.7478397486252946,0.25216025137470544
gpt5_mini,abortion,abdefect,2010,binary,prop_abdefect,1,5,0.7518367346938776,0.24816326530612243
gpt5_mini,abortion,abdefect,2012,binary,prop_abdefect,1,5,0.7459415584415584,0.2540584415584416
gpt5_mini,abortion,abdefect,2014,binary,prop_abdefect,1,5,0.7538273116962645,0.2461726883037355
gpt5_mini,abortion,abdefect,2016,binary,prop_abdefect,1,5,0.7516666666666667,0.2483333333333333
gpt5_mini,abortion,abdefect,2018,binary,prop_abdefect,1,5,0.7744510978043913,0.22554890219560875
gpt5_mini,abortion,abdefect,2021,binary,prop_abdefect,1,5,0.7846689895470383,0.21533101045296166
gpt5_mini,abortion,abdefect,2022,binary,prop_abdefect,1,5,0.800178412132025,0.199821587867975
gpt5_mini,abortion,abdefect,2024,binary,prop_abdefect,1,5,0.8053735255570118,0.1946264744429882
gpt5_mini,abortion,abhlth,1972,binary,prop_abhlth,1,5,0.8693957115009746,0.1306042884990254
gpt5_mini,abortion,abhlth,1973,binary,prop_abhlth,1,5,0.9227642276422764,0.07723577235772361
gpt5_mini,abortion,abhlth,1974,binary,prop_abhlth,1,5,0.9242424242424242,0.0757575757575758
gpt5_mini,abortion,abhlth,1975,binary,prop_abhlth,1,5,0.906832298136646,0.09316770186335399
gpt5_mini,abortion,abhlth,1976,binary,prop_abhlth,1,5,0.9077868852459016,0.09221311475409844
gpt5_mini,abortion,abhlth,1977,binary,prop_abhlth,1,5,0.905241935483871,0.094758064516129
gpt5_mini,abortion,abhlth,1978,binary,prop_abhlth,1,5,0.906166219839142,0.09383378016085797
gpt5_mini,abortion,abhlth,1980,binary,prop_abhlth,1,5,0.901329601119664,0.09867039888033602
gpt5_mini,abortion,abhlth,1982,binary,prop_abhlth,1,5,0.9038888888888889,0.09611111111111115
gpt5_mini,abortion,abhlth,1983,binary,prop_abhlth,1,5,0.8973684210526316,0.10263157894736841
gpt5_mini,abortion,abhlth,1984,binary,prop_abhlth,1,5,0.8951781970649895,0.10482180293501053
gpt5_mini,abortion,abhlth,1985,binary,prop_abhlth,1,5,0.8933601609657947,0.10663983903420526
gpt5_mini,abortion,abhlth,1987,binary,prop_abhlth,1,5,0.8791523482245132,0.12084765177548684
gpt5_mini,abortion,abhlth,1988,binary,prop_abhlth,1,5,0.8874734607218684,0.11252653927813161
gpt5_mini,abortion,abhlth,1989,binary,prop_abhlth,1,5,0.901296111665005,0.098703888334995
gpt5_mini,abortion,abhlth,1990,binary,prop_abhlth,1,5,0.9177001127395716,0.08229988726042836
gpt5_mini,abortion,abhlth,1991,binary,prop_abhlth,1,5,0.9151832460732984,0.08481675392670163
gpt5_mini,abortion,abhlth,1993,binary,prop_abhlth,1,5,0.8978599221789884,0.10214007782101164
gpt5_mini,abortion,abhlth,1994,binary,prop_abhlth,1,5,0.90641158221303,0.09358841778697002
gpt5_mini,abortion,abhlth,1996,binary,prop_abhlth,1,5,0.9156756756756756,0.08432432432432435
gpt5_mini,abortion,abhlth,1998,binary,prop_abhlth,1,5,0.878619153674833,0.12138084632516699
gpt5_mini,abortion,abhlth,2000,binary,prop_abhlth,1,5,0.8851540616246498,0.11484593837535018
gpt5_mini,abortion,abhlth,2002,binary,prop_abhlth,1,5,0.9156492785793564,0.08435072142064359
gpt5_mini,abortion,abhlth,2004,binary,prop_abhlth,1,5,0.8597914252607184,0.1402085747392816
gpt5_mini,abortion,abhlth,2006,binary,prop_abhlth,1,5,0.8789610389610389,0.12103896103896106
gpt5_mini,abortion,abhlth,2008,binary,prop_abhlth,1,5,0.8918287937743191,0.10817120622568088
gpt5_mini,abortion,abhlth,2010,binary,prop_abhlth,1,5,0.8709150326797386,0.12908496732026142
gpt5_mini,abortion,abhlth,2012,binary,prop_abhlth,1,5,0.8812042310821806,0.1187957689178194
gpt5_mini,abortion,abhlth,2014,binary,prop_abhlth,1,5,0.8816029143897997,0.11839708561020035
gpt5_mini,abortion,abhlth,2016,binary,prop_abhlth,1,5,0.8885209713024282,0.11147902869757176
gpt5_mini,abortion,abhlth,2018,binary,prop_abhlth,1,5,0.9004614370468029,0.09953856295319707
gpt5_mini,abortion,abhlth,2021,binary,prop_abhlth,1,5,0.90146750524109,0.09853249475891002
gpt5_mini,abortion,abhlth,2022,binary,prop_abhlth,1,5,0.9299474605954466,0.07005253940455336
gpt5_mini,abortion,abhlth,2024,binary,prop_abhlth,1,5,0.9241157556270096,0.07588424437299035
gpt5_mini,abortion,abnomore,1972,binary,prop_abnomore,0.8,5,0.3972513089005236,0.4027486910994764
gpt5_mini,abortion,abnomore,1973,binary,prop_abnomore,1,5,0.4769442532690984,0.5230557467309016
gpt5_mini,abortion,abnomore,1974,binary,prop_abnomore,1,5,0.46917080085046065,0.5308291991495393
gpt5_mini,abortion,abnomore,1975,binary,prop_abnomore,1,5,0.4572230014025246,0.5427769985974754
gpt5_mini,abortion,abnomore,1976,binary,prop_abnomore,1,5,0.4616447823082239,0.5383552176917761
gpt5_mini,abortion,abnomore,1977,binary,prop_abnomore,1,5,0.46511627906976744,0.5348837209302326
gpt5_mini,abortion,abnomore,1978,binary,prop_abnomore,1,5,0.40323668240053945,0.5967633175994606
gpt5_mini,abortion,abnomore,1980,binary,prop_abnomore,1,5,0.47121535181236673,0.5287846481876333
gpt5_mini,abortion,abnomore,1982,binary,prop_abnomore,1,5,0.45830969937606353,0.5416903006239364
gpt5_mini,abortion,abnomore,1983,binary,prop_abnomore,1,5,0.3894736842105263,0.6105263157894737
gpt5_mini,abortion,abnomore,1984,binary,prop_abnomore,1,5,0.4267605633802817,0.5732394366197183
gpt5_mini,abortion,abnomore,1985,binary,prop_abnomore,1,5,0.4032258064516129,0.5967741935483871
gpt5_mini,abortion,abnomore,1987,binary,prop_abnomore,1,5,0.40987370838117104,0.590126291618829
gpt5_mini,abortion,abnomore,1988,binary,prop_abnomore,1,5,0.3993677555321391,0.6006322444678609
gpt5_mini,abortion,abnomore,1989,binary,prop_abnomore,1,5,0.4450050454086781,0.554994954591322
gpt5_mini,abortion,abnomore,1990,binary,prop_abnomore,1,5,0.45051194539249145,0.5494880546075085
gpt5_mini,abortion,abnomore,1991,binary,prop_abnomore,1,5,0.4463157894736842,0.5536842105263158
gpt5_mini,abortion,abnomore,1993,binary,prop_abnomore,1,5,0.4710500490677134,0.5289499509322866
gpt5_mini,abortion,abnomore,1994,binary,prop_abnomore,1,5,0.4831168831168831,0.5168831168831169
gpt5_mini,abortion,abnomore,1996,binary,prop_abnomore,1,5,0.4673972602739726,0.5326027397260273
gpt5_mini,abortion,abnomore,1998,binary,prop_abnomore,1,5,0.4232272473478504,0.5767727526521496
gpt5_mini,abortion,abnomore,2000,binary,prop_abnomore,1,5,0.4067796610169492,0.5932203389830508
gpt5_mini,abortion,abnomore,2002,binary,prop_abnomore,1,5,0.4479283314669653,0.5520716685330347
gpt5_mini,abortion,abnomore,2004,binary,prop_abnomore,1,5,0.4176334106728538,0.5823665893271461
gpt5_mini,abortion,abnomore,2006,binary,prop_abnomore,1,5,0.42493506493506494,0.5750649350649351
gpt5_mini,abortion,abnomore,2008,binary,prop_abnomore,1,5,0.4471042471042471,0.5528957528957529
gpt5_mini,abortion,abnomore,2010,binary,prop_abnomore,1,5,0.47996729354047424,0.5200327064595258
gpt5_mini,abortion,abnomore,2012,binary,prop_abnomore,1,5,0.4630818619582665,0.5369181380417335
gpt5_mini,abortion,abnomore,2014,binary,prop_abnomore,1,5,0.47503045066991473,0.5249695493300852
gpt5_mini,abortion,abnomore,2016,binary,prop_abnomore,1,5,0.4712013165112452,0.5287986834887548
gpt5_mini,abortion,abnomore,2018,binary,prop_abnomore,1,5,0.5138705416116248,0.4861294583883752
gpt5_mini,abortion,abnomore,2021,binary,prop_abnomore,1,5,0.5905898876404494,0.4094101123595506
gpt5_mini,abortion,abnomore,2022,binary,prop_abnomore,1,5,0.6096256684491979,0.39037433155080214
gpt5_mini,abortion,abnomore,2024,binary,prop_abnomore,1,5,0.5755584756898817,0.4244415243101183
gpt5_mini,abortion,abpoor,1972,binary,prop_abpoor,1,5,0.4877239548772396,0.5122760451227604
gpt5_mini,abortion,abpoor,1973,binary,prop_abpoor,1,5,0.5343406593406593,0.46565934065934067
gpt5_mini,abortion,abpoor,1974,binary,prop_abpoor,1,5,0.547635850388144,0.452364149611856
gpt5_mini,abortion,abpoor,1975,binary,prop_abpoor,1,5,0.5317796610169492,0.4682203389830508
gpt5_mini,abortion,abpoor,1976,binary,prop_abpoor,1,5,0.5306834030683403,0.4693165969316597
gpt5_mini,abortion,abpoor,1977,binary,prop_abpoor,1,5,0.5338294993234101,0.46617050067658994
gpt5_mini,abortion,abpoor,1978,binary,prop_abpoor,1,5,0.47379169503063306,0.5262083049693669
gpt5_mini,abortion,abpoor,1980,binary,prop_abpoor,1,5,0.5170454545454546,0.4829545454545454
gpt5_mini,abortion,abpoor,1982,binary,prop_abpoor,1,5,0.4895657078398195,0.5104342921601805
gpt5_mini,abortion,abpoor,1983,binary,prop_abpoor,1,5,0.4366290643662906,0.5633709356337093
gpt5_mini,abortion,abpoor,1984,binary,prop_abpoor,1,5,0.4625176803394625,0.5374823196605375
gpt5_mini,abortion,abpoor,1985,binary,prop_abpoor,1,5,0.4368279569892473,0.5631720430107527
gpt5_mini,abortion,abpoor,1987,binary,prop_abpoor,1,5,0.4466130884041331,0.553386911595867
gpt5_mini,abortion,abpoor,1988,binary,prop_abpoor,1,5,0.4197662061636557,0.5802337938363443
gpt5_mini,abortion,abpoor,1989,binary,prop_abpoor,1,5,0.47681451612903225,0.5231854838709677
gpt5_mini,abortion,abpoor,1990,binary,prop_abpoor,1,5,0.48092485549132946,0.5190751445086705
gpt5_mini,abortion,abpoor,1991,binary,prop_abpoor,1,5,0.4846560846560847,0.5153439153439153
gpt5_mini,abortion,abpoor,1993,binary,prop_abpoor,1,5,0.4985279685966634,0.5014720314033366
gpt5_mini,abortion,abpoor,1994,binary,prop_abpoor,1,5,0.5044155844155844,0.49558441558441557
gpt5_mini,abortion,abpoor,1996,binary,prop_abpoor,1,5,0.46612021857923497,0.533879781420765
gpt5_mini,abortion,abpoor,1998,binary,prop_abpoor,1,5,0.44251261918115536,0.5574873808188446
gpt5_mini,abortion,abpoor,2000,binary,prop_abpoor,1,5,0.4224478285391991,0.577552171460801
gpt5_mini,abortion,abpoor,2002,binary,prop_abpoor,1,5,0.4439461883408072,0.5560538116591929
gpt5_mini,abortion,abpoor,2004,binary,prop_abpoor,1,5,0.41025641025641024,0.5897435897435898
gpt5_mini,abortion,abpoor,2006,binary,prop_abpoor,1,5,0.4263485477178423,0.5736514522821576
gpt5_mini,abortion,abpoor,2008,binary,prop_abpoor,1,5,0.4286815728604472,0.5713184271395528
gpt5_mini,abortion,abpoor,2010,binary,prop_abpoor,1,5,0.45491470349309504,0.545085296506905
gpt5_mini,abortion,abpoor,2012,binary,prop_abpoor,1,5,0.442741935483871,0.557258064516129
gpt5_mini,abortion,abpoor,2014,binary,prop_abpoor,1,5,0.45719489981785066,0.5428051001821493
gpt5_mini,abortion,abpoor,2016,binary,prop_abpoor,1,5,0.44638949671772427,0.5536105032822758
gpt5_mini,abortion,abpoor,2018,binary,prop_abpoor,1,5,0.4934210526315789,0.506578947368421
gpt5_mini,abortion,abpoor,2021,binary,prop_abpoor,1,5,0.5789473684210527,0.42105263157894735
gpt5_mini,abortion,abpoor,2022,binary,prop_abpoor,1,5,0.6039076376554174,0.39609236234458256
gpt5_mini,abortion,abpoor,2024,binary,prop_abpoor,1,5,0.5676028739386022,0.4323971260613978
gpt5_mini,abortion,abrape,1972,binary,prop_abrape,1,5,0.791005291005291,0.20899470899470896
gpt5_mini,abortion,abrape,1973,binary,prop_abrape,1,5,0.8352860096485183,0.1647139903514817
gpt5_mini,abortion,abrape,1974,binary,prop_abrape,1,5,0.8647887323943662,0.13521126760563384
gpt5_mini,abortion,abrape,1975,binary,prop_abrape,1,5,0.8368495077355836,0.16315049226441636
gpt5_mini,abortion,abrape,1976,binary,prop_abrape,1,5,0.8368055555555556,0.16319444444444442
gpt5_mini,abortion,abrape,1977,binary,prop_abrape,1,5,0.8379850238257318,0.1620149761742682
gpt5_mini,abortion,abrape,1978,binary,prop_abrape,1,5,0.8318703578663066,0.1681296421336934
gpt5_mini,abortion,abrape,1980,binary,prop_abrape,1,5,0.8341601700921333,0.16583982990786672
gpt5_mini,abortion,abrape,1982,binary,prop_abrape,1,5,0.8389830508474576,0.1610169491525424
gpt5_mini,abortion,abrape,1983,binary,prop_abrape,1,5,0.8284574468085106,0.17154255319148937
gpt5_mini,abortion,abrape,1984,binary,prop_abrape,1,5,0.8036984352773826,0.1963015647226174
gpt5_mini,abortion,abrape,1985,binary,prop_abrape,1,5,0.8120759837177748,0.18792401628222521
gpt5_mini,abortion,abrape,1987,binary,prop_abrape,1,5,0.7958357432041643,0.20416425679583572
gpt5_mini,abortion,abrape,1988,binary,prop_abrape,1,5,0.8106060606060606,0.18939393939393945
gpt5_mini,abortion,abrape,1989,binary,prop_abrape,1,5,0.8324924318869829,0.16750756811301715
gpt5_mini,abortion,abrape,1990,binary,prop_abrape,1,5,0.847651775486827,0.15234822451317298
gpt5_mini,abortion,abrape,1991,binary,prop_abrape,1,5,0.8645502645502645,0.1354497354497355
gpt5_mini,abortion,abrape,1993,binary,prop_abrape,1,5,0.8292682926829268,0.1707317073170732
gpt5_mini,abortion,abrape,1994,binary,prop_abrape,1,5,0.8355739400206825,0.16442605997931747
gpt5_mini,abortion,abrape,1996,binary,prop_abrape,1,5,0.8428493746601414,0.15715062533985857
gpt5_mini,abortion,abrape,1998,binary,prop_abrape,1,5,0.8012249443207127,0.19877505567928733
gpt5_mini,abortion,abrape,2000,binary,prop_abrape,1,5,0.805603201829617,0.19439679817038302
gpt5_mini,abortion,abrape,2002,binary,prop_abrape,1,5,0.7966850828729282,0.20331491712707184
gpt5_mini,abortion,abrape,2004,binary,prop_abrape,1,5,0.7622950819672131,0.23770491803278693
gpt5_mini,abortion,abrape,2006,binary,prop_abrape,1,5,0.7756276150627615,0.22437238493723854
gpt5_mini,abortion,abrape,2008,binary,prop_abrape,1,5,0.7671875,0.23281249999999998
gpt5_mini,abortion,abrape,2010,binary,prop_abrape,1,5,0.7991902834008097,0.20080971659919034
gpt5_mini,abortion,abrape,2012,binary,prop_abrape,1,5,0.765040650406504,0.23495934959349596
gpt5_mini,abortion,abrape,2014,binary,prop_abrape,1,5,0.7833026396562308,0.21669736034376919
gpt5_mini,abortion,abrape,2016,binary,prop_abrape,1,5,0.7795580110497238,0.22044198895027622
gpt5_mini,abortion,abrape,2018,binary,prop_abrape,1,5,0.7949400798934754,0.20505992010652463
gpt5_mini,abortion,abrape,2021,binary,prop_abrape,1,5,0.8468531468531468,0.15314685314685317
gpt5_mini,abortion,abrape,2022,binary,prop_abrape,1,5,0.8621597892888498,0.13784021071115016
gpt5_mini,abortion,abrape,2024,binary,prop_abrape,1,5,0.8489208633093526,0.15107913669064743
gpt5_mini,abortion,absingle,1972,binary,prop_absingle,1,5,0.43541944074567246,0.5645805592543276
gpt5_mini,abortion,absingle,1973,binary,prop_absingle,1,5,0.4910344827586207,0.5089655172413793
gpt5_mini,abortion,absingle,1974,binary,prop_absingle,1,5,0.5007042253521127,0.4992957746478873
gpt5_mini,abortion,absingle,1975,binary,prop_absingle,1,5,0.4823196605374823,0.5176803394625177
gpt5_mini,abortion,absingle,1976,binary,prop_absingle,1,5,0.5027816411682893,0.4972183588317107
